step,temp,weight,cost,best_weight,sat_clauses,sat_clauses_best
21289,3736.24,3852,3852,4790,71,71
21290,3736.24,3852,3852,4790,71,71
21291,3736.24,4122,4122,4790,71,71
21292,3736.24,3852,3852,4790,71,71
21293,3736.24,3852,3852,4790,71,71
21294,3736.24,3852,3852,4790,71,71
21295,3736.24,3666,3666,4790,71,71
21296,3736.24,3392,-1694,4790,70,71
21297,3736.24,3220,3220,4790,71,71
21298,3736.24,3477,3477,4790,71,71
21299,3736.24,3220,3220,4790,71,71
21300,3736.24,3220,3220,4790,71,71
21301,3736.24,3494,3494,4790,71,71
21302,3736.24,3751,3751,4790,71,71
21303,3736.24,3751,3751,4790,71,71
21304,3736.24,3278,-1808,4790,68,71
21305,3736.24,2830,-2256,4790,65,71
21306,3736.24,3057,-2029,4790,63,71
21307,3736.24,3505,-1581,4790,66,71
21308,3736.24,3057,-2029,4790,63,71
21309,3736.24,3505,-1581,4790,66,71
21310,3736.24,3689,-1397,4790,65,71
21311,3736.24,3212,-1874,4790,61,71
21312,3736.24,3685,-1401,4790,66,71
21313,3736.24,3871,-1215,4790,68,71
21314,3736.24,3502,-1584,4790,68,71
21315,3736.24,3674,-1412,4790,67,71
21316,3736.24,3447,-1639,4790,66,71
21317,3736.24,3261,-1825,4790,65,71
21318,3736.24,3089,-1997,4790,66,71
21319,3736.24,3316,-1770,4790,67,71
21320,3736.24,3334,-1752,4790,67,71
21321,3736.24,3316,-1770,4790,67,71
21322,3736.24,3059,-2027,4790,67,71
21323,3736.24,3077,-2009,4790,67,71
21324,3736.24,3059,-2027,4790,67,71
21325,3736.24,3536,3536,4790,71,71
21326,3736.24,3905,3905,4790,71,71
21327,3736.24,3905,3905,4790,71,71
21328,3736.24,4175,4175,4790,71,71
21329,3736.24,3967,3967,4790,71,71
21330,3736.24,3675,3675,4790,71,71
21331,3736.24,3675,3675,4790,71,71
21332,3736.24,3675,3675,4790,71,71
21333,3736.24,3675,3675,4790,71,71
21334,3736.24,3861,3861,4790,71,71
21335,3736.24,3591,-1495,4790,70,71
21336,3736.24,3861,3861,4790,71,71
21337,3736.24,3675,3675,4790,71,71
21338,3736.24,3861,3861,4790,71,71
21339,3736.24,3634,3634,4790,71,71
21340,3736.24,3842,-1244,4790,70,71
21341,3736.24,3905,-1181,4790,69,71
21342,3736.24,3678,-1408,4790,69,71
21343,3736.24,3470,-1616,4790,70,71
21344,3736.24,3284,-1802,4790,70,71
21345,3736.24,3470,-1616,4790,70,71
21346,3736.24,3284,-1802,4790,70,71
21347,3736.24,3481,-1605,4790,70,71
21348,3736.24,3738,3738,4790,71,71
21349,3736.24,3554,3554,4790,71,71
21350,3736.24,3554,3554,4790,71,71
21351,3736.24,3280,3280,4790,71,71
21352,3736.24,3280,3280,4790,71,71
21353,3736.24,3280,3280,4790,71,71
21354,3736.24,3464,3464,4790,71,71
21355,3736.24,3482,-1604,4790,66,71
21356,3736.24,3690,-1396,4790,65,71
21357,3736.24,3917,-1169,4790,66,71
21358,3736.24,3935,-1151,4790,67,71
21359,3736.24,4227,-859,4790,67,71
21360,3736.24,3935,-1151,4790,67,71
21361,3736.24,3727,-1359,4790,68,71
21362,3736.24,3954,-1132,4790,69,71
21363,3736.24,3697,-1389,4790,69,71
21364,3736.24,3634,-1452,4790,70,71
21365,3736.24,3908,3908,4790,71,71
21366,3736.24,4116,-970,4790,70,71
21367,3736.24,3889,-1197,4790,69,71
21368,3736.24,3441,-1645,4790,66,71
21369,3736.24,3233,-1853,4790,67,71
21370,3736.24,3215,-1871,4790,67,71
21371,3736.24,3018,-2068,4790,68,71
21372,3736.24,2769,-2317,4790,69,71
21373,3736.24,2751,2751,4790,71,71
21374,3736.24,2751,2751,4790,71,71
21375,3736.24,2751,2751,4790,71,71
21376,3736.24,2274,-2812,4790,66,71
21377,3736.24,1905,-3181,4790,67,71
21378,3736.24,2091,-2995,4790,68,71
21379,3736.24,2318,-2768,4790,67,71
21380,3736.24,2687,-2399,4790,67,71
21381,3736.24,2687,-2399,4790,67,71
21382,3736.24,3164,-1922,4790,70,71
21383,3736.24,2937,2937,4790,71,71
21384,3736.24,2753,2753,4790,71,71
21385,3661.51,3201,3201,4790,71,71
21386,3661.51,3201,3201,4790,71,71
21387,3661.51,3458,3458,4790,71,71
21388,3661.51,2981,-2105,4790,64,71
21389,3661.51,3165,-1921,4790,65,71
21390,3661.51,3183,-1903,4790,65,71
21391,3661.51,3660,-1426,4790,69,71
21392,3661.51,3642,3642,4790,71,71
21393,3661.51,3372,-1714,4790,70,71
21394,3661.51,3188,3188,4790,71,71
21395,3661.51,3188,3188,4790,71,71
21396,3661.51,3206,-1880,4790,68,71
21397,3661.51,3455,-1631,4790,68,71
21398,3661.51,3437,3437,4790,71,71
21399,3661.51,3437,3437,4790,71,71
21400,3661.51,3707,3707,4790,71,71
21401,3661.51,3458,3458,4790,71,71
21402,3661.51,2981,-2105,4790,64,71
21403,3661.51,3458,3458,4790,71,71
21404,3661.51,3184,3184,4790,71,71
21405,3661.51,3392,3392,4790,71,71
21406,3661.51,3666,3666,4790,71,71
21407,3661.51,3915,3915,4790,71,71
21408,3661.51,3666,3666,4790,71,71
21409,3661.51,3666,3666,4790,71,71
21410,3661.51,3666,3666,4790,71,71
21411,3661.51,3666,3666,4790,71,71
21412,3661.51,3958,3958,4790,71,71
21413,3661.51,4142,4142,4790,71,71
21414,3661.51,3773,3773,4790,71,71
21415,3661.51,3773,3773,4790,71,71
21416,3661.51,3587,3587,4790,71,71
21417,3661.51,3587,3587,4790,71,71
21418,3661.51,3587,3587,4790,71,71
21419,3661.51,3403,3403,4790,71,71
21420,3661.51,3403,3403,4790,71,71
21421,3661.51,3195,3195,4790,71,71
21422,3661.51,2722,-2364,4790,68,71
21423,3661.51,3195,3195,4790,71,71
21424,3661.51,3195,3195,4790,71,71
21425,3661.51,2938,2938,4790,71,71
21426,3661.51,2490,2490,4790,71,71
21427,3661.51,2859,2859,4790,71,71
21428,3661.51,2632,2632,4790,71,71
21429,3661.51,2632,2632,4790,71,71
21430,3661.51,2840,-2246,4790,70,71
21431,3661.51,3024,3024,4790,71,71
21432,3661.51,2732,-2354,4790,70,71
21433,3661.51,3024,3024,4790,71,71
21434,3661.51,3251,3251,4790,71,71
21435,3661.51,3437,3437,4790,71,71
21436,3661.51,3437,3437,4790,71,71
21437,3661.51,3163,3163,4790,71,71
21438,3661.51,3163,3163,4790,71,71
21439,3661.51,3163,3163,4790,71,71
21440,3661.51,3437,3437,4790,71,71
21441,3661.51,3437,3437,4790,71,71
21442,3661.51,3437,3437,4790,71,71
21443,3661.51,3167,3167,4790,71,71
21444,3661.51,3167,3167,4790,71,71
21445,3661.51,2893,2893,4790,71,71
21446,3661.51,2893,2893,4790,71,71
21447,3661.51,2893,2893,4790,71,71
21448,3661.51,2420,-2666,4790,69,71
21449,3661.51,2893,2893,4790,71,71
21450,3661.51,2893,2893,4790,71,71
21451,3661.51,2707,2707,4790,71,71
21452,3661.51,2904,-2182,4790,70,71
21453,3661.51,3090,-1996,4790,69,71
21454,3661.51,3262,-1824,4790,67,71
21455,3661.51,3035,-2051,4790,68,71
21456,3661.51,2863,-2223,4790,70,71
21457,3661.51,3035,-2051,4790,68,71
21458,3661.51,3098,-1988,4790,68,71
21459,3661.51,2621,-2465,4790,67,71
21460,3661.51,2621,-2465,4790,67,71
21461,3661.51,2848,-2238,4790,68,71
21462,3661.51,2621,-2465,4790,67,71
21463,3661.51,2144,-2942,4790,66,71
21464,3661.51,1958,-3128,4790,64,71
21465,3661.51,1750,-3336,4790,66,71
21466,3661.51,2007,-3079,4790,67,71
21467,3661.51,2234,-2852,4790,66,71
21468,3661.51,2682,-2404,4790,66,71
21469,3661.51,3159,-1927,4790,66,71
21470,3661.51,2790,-2296,4790,65,71
21471,3661.51,2976,-2110,4790,64,71
21472,3661.51,2994,-2092,4790,62,71
21473,3661.51,3264,-1822,4790,62,71
21474,3661.51,3092,-1994,4790,63,71
21475,3661.51,2822,-2264,4790,63,71
21476,3661.51,3092,-1994,4790,63,71
21477,3661.51,3319,-1767,4790,64,71
21478,3661.51,3527,-1559,4790,63,71
21479,3661.51,3300,-1786,4790,62,71
21480,3661.51,3030,-2056,4790,61,71
21481,3661.51,2822,-2264,4790,63,71
21482,3661.51,2345,-2741,4790,65,71
21483,3661.51,2345,-2741,4790,65,71
21484,3588.28,2345,-2741,4790,65,71
21485,3588.28,2615,-2471,4790,64,71
21486,3588.28,2842,-2244,4790,65,71
21487,3588.28,2842,-2244,4790,65,71
21488,3588.28,2645,-2441,4790,66,71
21489,3588.28,2197,-2889,4790,65,71
21490,3588.28,1970,-3116,4790,66,71
21491,3588.28,1952,-3134,4790,65,71
21492,3588.28,2400,-2686,4790,64,71
21493,3588.28,1952,-3134,4790,65,71
21494,3588.28,2400,-2686,4790,64,71
21495,3588.28,1952,-3134,4790,65,71
21496,3588.28,2400,-2686,4790,64,71
21497,3588.28,1952,-3134,4790,65,71
21498,3588.28,1695,-3391,4790,67,71
21499,3588.28,1922,-3164,4790,66,71
21500,3588.28,1736,-3350,4790,65,71
21501,3588.28,1509,-3577,4790,66,71
21502,3588.28,1695,-3391,4790,67,71
21503,3588.28,2172,-2914,4790,68,71
21504,3588.28,2649,-2437,4790,70,71
21505,3588.28,2821,-2265,4790,69,71
21506,3588.28,2758,-2328,4790,68,71
21507,3588.28,3007,-2079,4790,66,71
21508,3588.28,3455,-1631,4790,69,71
21509,3588.28,3824,-1262,4790,70,71
21510,3588.28,4098,4098,4790,71,71
21511,3588.28,4098,4098,4790,71,71
21512,3588.28,4355,4355,4790,71,71
21513,3588.28,4355,4355,4790,71,71
21514,3588.28,4355,4355,4790,71,71
21515,3588.28,4552,-534,4790,70,71
21516,3588.28,4282,-804,4790,70,71
21517,3588.28,4509,-577,4790,70,71
21518,3588.28,4323,4323,4790,71,71
21519,3588.28,4066,4066,4790,71,71
21520,3588.28,4066,4066,4790,71,71
21521,3588.28,4336,4336,4790,71,71
21522,3588.28,4593,4593,4790,71,71
21523,3588.28,4366,4366,4790,71,71
21524,3588.28,4366,4366,4790,71,71
21525,3588.28,4593,4593,4790,71,71
21526,3588.28,4366,4366,4790,71,71
21527,3588.28,4366,4366,4790,71,71
21528,3588.28,4139,4139,4790,71,71
21529,3588.28,3865,3865,4790,71,71
21530,3588.28,3865,3865,4790,71,71
21531,3588.28,3883,-1203,4790,69,71
21532,3588.28,3613,-1473,4790,69,71
21533,3588.28,3136,-1950,4790,69,71
21534,3588.28,3613,-1473,4790,69,71
21535,3588.28,3821,-1265,4790,68,71
21536,3588.28,4048,-1038,4790,67,71
21537,3588.28,4030,4030,4790,71,71
21538,3588.28,4304,4304,4790,71,71
21539,3588.28,4304,4304,4790,71,71
21540,3588.28,4047,4047,4790,71,71
21541,3588.28,4047,4047,4790,71,71
21542,3588.28,4047,4047,4790,71,71
21543,3588.28,4317,4317,4790,71,71
21544,3588.28,4317,4317,4790,71,71
21545,3588.28,4317,4317,4790,71,71
21546,3588.28,4090,4090,4790,71,71
21547,3588.28,3617,-1469,4790,69,71
21548,3588.28,4090,4090,4790,71,71
21549,3588.28,4090,4090,4790,71,71
21550,3588.28,3918,3918,4790,71,71
21551,3588.28,3918,3918,4790,71,71
21552,3588.28,4090,4090,4790,71,71
21553,3588.28,3841,3841,4790,71,71
21554,3588.28,3841,3841,4790,71,71
21555,3588.28,3841,3841,4790,71,71
21556,3588.28,3841,3841,4790,71,71
21557,3588.28,3571,3571,4790,71,71
21558,3588.28,3571,3571,4790,71,71
21559,3588.28,3387,3387,4790,71,71
21560,3588.28,3215,3215,4790,71,71
21561,3588.28,3215,3215,4790,71,71
21562,3588.28,3464,3464,4790,71,71
21563,3588.28,3464,3464,4790,71,71
21564,3588.28,3464,3464,4790,71,71
21565,3588.28,3527,-1559,4790,68,71
21566,3588.28,3797,-1289,4790,70,71
21567,3588.28,3983,-1103,4790,70,71
21568,3588.28,3797,-1289,4790,70,71
21569,3588.28,3815,-1271,4790,68,71
21570,3588.28,3545,-1541,4790,66,71
21571,3588.28,3253,-1833,4790,66,71
21572,3588.28,3271,-1815,4790,67,71
21573,3588.28,3443,-1643,4790,67,71
21574,3588.28,2966,-2120,4790,64,71
21575,3588.28,3193,-1893,4790,63,71
21576,3588.28,3175,-1911,4790,61,71
21577,3588.28,3157,-1929,4790,63,71
21578,3588.28,3634,-1452,4790,68,71
21579,3588.28,3571,3571,4790,71,71
21580,3588.28,3571,3571,4790,71,71
21581,3588.28,3571,3571,4790,71,71
21582,3588.28,3571,3571,4790,71,71
21583,3516.52,3571,3571,4790,71,71
21584,3516.52,3571,3571,4790,71,71
21585,3516.52,3589,-1497,4790,68,71
21586,3516.52,3775,-1311,4790,68,71
21587,3516.52,3548,-1538,4790,69,71
21588,3516.52,3775,-1311,4790,70,71
21589,3516.52,3793,-1293,4790,70,71
21590,3516.52,3775,-1311,4790,70,71
21591,3516.52,3406,-1680,4790,68,71
21592,3516.52,3388,-1698,4790,69,71
21593,3516.52,3191,-1895,4790,69,71
21594,3516.52,2983,-2103,4790,69,71
21595,3516.52,2756,-2330,4790,70,71
21596,3516.52,2283,-2803,4790,67,71
21597,3516.52,2756,-2330,4790,70,71
21598,3516.52,2584,2584,4790,71,71
21599,3516.52,2584,2584,4790,71,71
21600,3516.52,2953,2953,4790,71,71
21601,3516.52,2953,2953,4790,71,71
21602,3516.52,2953,2953,4790,71,71
21603,3516.52,2953,2953,4790,71,71
21604,3516.52,2584,2584,4790,71,71
21605,3516.52,2584,2584,4790,71,71
21606,3516.52,2335,2335,4790,71,71
21607,3516.52,1887,1887,4790,71,71
21608,3516.52,1887,1887,4790,71,71
21609,3516.52,1887,1887,4790,71,71
21610,3516.52,2335,2335,4790,71,71
21611,3516.52,2627,2627,4790,71,71
21612,3516.52,2884,2884,4790,71,71
21613,3516.52,2884,2884,4790,71,71
21614,3516.52,2610,2610,4790,71,71
21615,3516.52,2818,2818,4790,71,71
21616,3516.52,2818,2818,4790,71,71
21617,3516.52,2818,2818,4790,71,71
21618,3516.52,3067,3067,4790,71,71
21619,3516.52,2818,2818,4790,71,71
21620,3516.52,3187,3187,4790,71,71
21621,3516.52,2930,2930,4790,71,71
21622,3516.52,2930,2930,4790,71,71
21623,3516.52,3200,3200,4790,71,71
21624,3516.52,3384,3384,4790,71,71
21625,3516.52,3176,3176,4790,71,71
21626,3516.52,3403,3403,4790,71,71
21627,3516.52,3219,3219,4790,71,71
21628,3516.52,3237,-1849,4790,70,71
21629,3516.52,2868,-2218,4790,68,71
21630,3516.52,3095,-1991,4790,69,71
21631,3516.52,2868,-2218,4790,69,71
21632,3516.52,3142,-1944,4790,70,71
21633,3516.52,3369,-1717,4790,70,71
21634,3516.52,3142,-1944,4790,70,71
21635,3516.52,2956,-2130,4790,69,71
21636,3516.52,2938,2938,4790,71,71
21637,3516.52,2490,2490,4790,71,71
21638,3516.52,2220,2220,4790,71,71
21639,3516.52,2404,2404,4790,71,71
21640,3516.52,2653,-2433,4790,70,71
21641,3516.52,2404,2404,4790,71,71
21642,3516.52,2601,-2485,4790,70,71
21643,3516.52,3049,3049,4790,71,71
21644,3516.52,3306,3306,4790,71,71
21645,3516.52,3576,3576,4790,71,71
21646,3516.52,3103,-1983,4790,68,71
21647,3516.52,2919,-2167,4790,69,71
21648,3516.52,3288,-1798,4790,69,71
21649,3516.52,3761,3761,4790,71,71
21650,3516.52,3284,-1802,4790,65,71
21651,3516.52,3761,3761,4790,71,71
21652,3516.52,3933,3933,4790,71,71
21653,3516.52,3933,3933,4790,71,71
21654,3516.52,3933,3933,4790,71,71
21655,3516.52,4160,4160,4790,71,71
21656,3516.52,3933,3933,4790,71,71
21657,3516.52,3641,3641,4790,71,71
21658,3516.52,3367,3367,4790,71,71
21659,3516.52,3575,3575,4790,71,71
21660,3516.52,3098,-1988,4790,68,71
21661,3516.52,3116,-1970,4790,68,71
21662,3516.52,2908,-2178,4790,69,71
21663,3516.52,2890,-2196,4790,68,71
21664,3516.52,3367,3367,4790,71,71
21665,3516.52,3110,-1976,4790,70,71
21666,3516.52,2938,2938,4790,71,71
21667,3516.52,2668,2668,4790,71,71
21668,3516.52,2471,2471,4790,71,71
21669,3516.52,2728,2728,4790,71,71
21670,3516.52,2955,2955,4790,71,71
21671,3516.52,2955,2955,4790,71,71
21672,3516.52,2955,2955,4790,71,71
21673,3516.52,3163,3163,4790,71,71
21674,3516.52,3455,3455,4790,71,71
21675,3516.52,3704,3704,4790,71,71
21676,3516.52,3455,3455,4790,71,71
21677,3516.52,3518,-1568,4790,68,71
21678,3516.52,3455,3455,4790,71,71
21679,3516.52,3627,3627,4790,71,71
21680,3516.52,3627,3627,4790,71,71
21681,3516.52,3901,3901,4790,71,71
21682,3446.19,4087,4087,4790,71,71
21683,3446.19,4336,4336,4790,71,71
21684,3446.19,4336,4336,4790,71,71
21685,3446.19,4109,4109,4790,71,71
21686,3446.19,4109,4109,4790,71,71
21687,3446.19,3882,3882,4790,71,71
21688,3446.19,3590,3590,4790,71,71
21689,3446.19,3860,3860,4790,71,71
21690,3446.19,3603,3603,4790,71,71
21691,3446.19,3603,3603,4790,71,71
21692,3446.19,3417,3417,4790,71,71
21693,3446.19,3048,-2038,4790,69,71
21694,3446.19,2778,-2308,4790,70,71
21695,3446.19,3147,3147,4790,71,71
21696,3446.19,3147,3147,4790,71,71
21697,3446.19,3404,3404,4790,71,71
21698,3446.19,3404,3404,4790,71,71
21699,3446.19,3404,3404,4790,71,71
21700,3446.19,3404,3404,4790,71,71
21701,3446.19,3404,3404,4790,71,71
21702,3446.19,3404,3404,4790,71,71
21703,3446.19,3232,3232,4790,71,71
21704,3446.19,3232,3232,4790,71,71
21705,3446.19,2975,2975,4790,71,71
21706,3446.19,2726,2726,4790,71,71
21707,3446.19,2912,2912,4790,71,71
21708,3446.19,3109,3109,4790,71,71
21709,3446.19,2661,-2425,4790,69,71
21710,3446.19,2845,-2241,4790,68,71
21711,3446.19,2637,-2449,4790,69,71
21712,3446.19,2907,-2179,4790,70,71
21713,3446.19,2970,-2116,4790,70,71
21714,3446.19,3142,3142,4790,71,71
21715,3446.19,3142,3142,4790,71,71
21716,3446.19,3142,3142,4790,71,71
21717,3446.19,3142,3142,4790,71,71
21718,3446.19,2945,2945,4790,71,71
21719,3446.19,2945,2945,4790,71,71
21720,3446.19,2945,2945,4790,71,71
21721,3446.19,2945,2945,4790,71,71
21722,3446.19,2761,2761,4790,71,71
21723,3446.19,2969,-2117,4790,70,71
21724,3446.19,3153,-1933,4790,70,71
21725,3446.19,3445,3445,4790,71,71
21726,3446.19,3642,3642,4790,71,71
21727,3446.19,3169,-1917,4790,69,71
21728,3446.19,3169,-1917,4790,69,71
21729,3446.19,2692,-2394,4790,65,71
21730,3446.19,3169,-1917,4790,69,71
21731,3446.19,2692,-2394,4790,65,71
21732,3446.19,2400,-2686,4790,64,71
21733,3446.19,2418,-2668,4790,65,71
21734,3446.19,2234,-2852,4790,65,71
21735,3446.19,2418,-2668,4790,65,71
21736,3446.19,2710,-2376,4790,65,71
21737,3446.19,2692,-2394,4790,65,71
21738,3446.19,2215,-2871,4790,64,71
21739,3446.19,1941,-3145,4790,65,71
21740,3446.19,2418,-2668,4790,66,71
21741,3446.19,2645,-2441,4790,66,71
21742,3446.19,2448,-2638,4790,67,71
21743,3446.19,2466,-2620,4790,64,71
21744,3446.19,2258,-2828,4790,64,71
21745,3446.19,1781,-3305,4790,64,71
21746,3446.19,2258,-2828,4790,64,71
21747,3446.19,1781,-3305,4790,64,71
21748,3446.19,1763,-3323,4790,66,71
21749,3446.19,2240,-2846,4790,67,71
21750,3446.19,2717,-2369,4790,69,71
21751,3446.19,3190,-1896,4790,70,71
21752,3446.19,3447,-1639,4790,70,71
21753,3446.19,2970,-2116,4790,67,71
21754,3446.19,3447,-1639,4790,70,71
21755,3446.19,3465,-1621,4790,66,71
21756,3446.19,3673,-1413,4790,66,71
21757,3446.19,3655,-1431,4790,70,71
21758,3446.19,3398,-1688,4790,70,71
21759,3446.19,2921,-2165,4790,68,71
21760,3446.19,3398,-1688,4790,70,71
21761,3446.19,3672,3672,4790,71,71
21762,3446.19,3672,3672,4790,71,71
21763,3446.19,4120,4120,4790,71,71
21764,3446.19,3934,-1152,4790,69,71
21765,3446.19,4120,4120,4790,71,71
21766,3446.19,4138,-948,4790,68,71
21767,3446.19,3846,-1240,4790,68,71
21768,3446.19,4138,-948,4790,68,71
21769,3446.19,3846,-1240,4790,68,71
21770,3446.19,4103,-983,4790,67,71
21771,3446.19,4103,-983,4790,67,71
21772,3446.19,4395,-691,4790,67,71
21773,3446.19,4125,-961,4790,65,71
21774,3446.19,3648,-1438,4790,59,71
21775,3446.19,3171,-1915,4790,57,71
21776,3446.19,3648,-1438,4790,62,71
21777,3446.19,3440,-1646,4790,65,71
21778,3446.19,3667,-1419,4790,67,71
21779,3446.19,4144,-942,4790,68,71
21780,3446.19,4081,-1005,4790,69,71
21781,3377.26,4063,4063,4790,71,71
21782,3377.26,3615,-1471,4790,68,71
21783,3377.26,4063,4063,4790,71,71
21784,3377.26,4312,4312,4790,71,71
21785,3377.26,4312,4312,4790,71,71
21786,3377.26,4312,4312,4790,71,71
21787,3377.26,4312,4312,4790,71,71
21788,3377.26,4330,-756,4790,67,71
21789,3377.26,4103,-983,4790,68,71
21790,3377.26,4085,4085,4790,71,71
21791,3377.26,3637,-1449,4790,67,71
21792,3377.26,3465,-1621,4790,69,71
21793,3377.26,3913,3913,4790,71,71
21794,3377.26,3664,3664,4790,71,71
21795,3377.26,3664,3664,4790,71,71
21796,3377.26,3891,3891,4790,71,71
21797,3377.26,3664,3664,4790,71,71
21798,3377.26,3913,3913,4790,71,71
21799,3377.26,4183,4183,4790,71,71
21800,3377.26,4183,4183,4790,71,71
21801,3377.26,3999,3999,4790,71,71
21802,3377.26,3999,3999,4790,71,71
21803,3377.26,3999,3999,4790,71,71
21804,3377.26,3999,3999,4790,71,71
21805,3377.26,3999,3999,4790,71,71
21806,3377.26,3999,3999,4790,71,71
21807,3377.26,3522,-1564,4790,68,71
21808,3377.26,3719,-1367,4790,68,71
21809,3377.26,3522,-1564,4790,68,71
21810,3377.26,3719,-1367,4790,68,71
21811,3377.26,3445,-1641,4790,70,71
21812,3377.26,3672,-1414,4790,69,71
21813,3377.26,3486,-1600,4790,68,71
21814,3377.26,3672,-1414,4790,69,71
21815,3377.26,3445,-1641,4790,70,71
21816,3377.26,3463,-1623,4790,70,71
21817,3377.26,3463,-1623,4790,70,71
21818,3377.26,3445,-1641,4790,70,71
21819,3377.26,3922,3922,4790,71,71
21820,3377.26,3736,3736,4790,71,71
21821,3377.26,3479,3479,4790,71,71
21822,3377.26,3479,3479,4790,71,71
21823,3377.26,3651,-1435,4790,70,71
21824,3377.26,3381,-1705,4790,70,71
21825,3377.26,3209,3209,4790,71,71
21826,3377.26,3483,3483,4790,71,71
21827,3377.26,3483,3483,4790,71,71
21828,3377.26,3483,3483,4790,71,71
21829,3377.26,3501,-1585,4790,70,71
21830,3377.26,3252,-1834,4790,70,71
21831,3377.26,2775,-2311,4790,67,71
21832,3377.26,2501,-2585,4790,69,71
21833,3377.26,2024,-3062,4790,66,71
21834,3377.26,2251,-2835,4790,66,71
21835,3377.26,2024,-3062,4790,66,71
21836,3377.26,2251,-2835,4790,66,71
21837,3377.26,2233,-2853,4790,64,71
21838,3377.26,2710,-2376,4790,67,71
21839,3377.26,2984,-2102,4790,65,71
21840,3377.26,3170,-1916,4790,66,71
21841,3377.26,2984,-2102,4790,65,71
21842,3377.26,2710,-2376,4790,67,71
21843,3377.26,2728,-2358,4790,68,71
21844,3377.26,2436,-2650,4790,68,71
21845,3377.26,2706,-2380,4790,69,71
21846,3377.26,2892,-2194,4790,68,71
21847,3377.26,2665,-2421,4790,69,71
21848,3377.26,2647,-2439,4790,69,71
21849,3377.26,2199,-2887,4790,69,71
21850,3377.26,2002,-3084,4790,69,71
21851,3377.26,2199,-2887,4790,69,71
21852,3377.26,2407,-2679,4790,68,71
21853,3377.26,2681,-2405,4790,66,71
21854,3377.26,2473,-2613,4790,67,71
21855,3377.26,2199,-2887,4790,69,71
21856,3377.26,2217,-2869,4790,68,71
21857,3377.26,2389,-2697,4790,67,71
21858,3377.26,2217,-2869,4790,68,71
21859,3377.26,2389,-2697,4790,67,71
21860,3377.26,2681,-2405,4790,67,71
21861,3377.26,3129,-1957,4790,68,71
21862,3377.26,2957,-2129,4790,68,71
21863,3377.26,2509,-2577,4790,68,71
21864,3377.26,2986,-2100,4790,69,71
21865,3377.26,3004,-2082,4790,67,71
21866,3377.26,2986,-2100,4790,69,71
21867,3377.26,3004,-2082,4790,67,71
21868,3377.26,3212,-1874,4790,66,71
21869,3377.26,3660,-1426,4790,69,71
21870,3377.26,3452,-1634,4790,69,71
21871,3377.26,3266,-1820,4790,70,71
21872,3377.26,2897,-2189,4790,68,71
21873,3377.26,3266,-1820,4790,70,71
21874,3377.26,3248,-1838,4790,69,71
21875,3377.26,3266,-1820,4790,70,71
21876,3377.26,3266,-1820,4790,70,71
21877,3377.26,3540,3540,4790,71,71
21878,3377.26,3540,3540,4790,71,71
21879,3377.26,3789,3789,4790,71,71
21880,3309.72,3515,-1571,4790,70,71
21881,3309.72,3789,3789,4790,71,71
21882,3309.72,3997,-1089,4790,70,71
21883,3309.72,3789,3789,4790,71,71
21884,3309.72,3789,3789,4790,71,71
21885,3309.72,3789,3789,4790,71,71
21886,3309.72,3341,-1745,4790,69,71
21887,3309.72,3341,-1745,4790,69,71
21888,3309.72,2864,-2222,4790,65,71
21889,3309.72,3341,-1745,4790,69,71
21890,3309.72,2864,-2222,4790,68,71
21891,3309.72,3341,-1745,4790,69,71
21892,3309.72,3341,-1745,4790,69,71
21893,3309.72,3789,3789,4790,71,71
21894,3309.72,3789,3789,4790,71,71
21895,3309.72,3771,-1315,4790,69,71
21896,3309.72,3323,-1763,4790,68,71
21897,3309.72,3341,-1745,4790,69,71
21898,3309.72,2864,-2222,4790,68,71
21899,3309.72,3048,-2038,4790,67,71
21900,3309.72,2774,-2312,4790,68,71
21901,3309.72,2405,-2681,4790,66,71
21902,3309.72,2632,-2454,4790,65,71
21903,3309.72,2614,-2472,4790,67,71
21904,3309.72,2365,-2721,4790,67,71
21905,3309.72,2181,-2905,4790,68,71
21906,3309.72,1704,-3382,4790,67,71
21907,3309.72,2181,-2905,4790,68,71
21908,3309.72,2163,-2923,4790,67,71
21909,3309.72,2640,-2446,4790,70,71
21910,3309.72,3088,3088,4790,71,71
21911,3309.72,3088,3088,4790,71,71
